id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_1y_in_currency,price_change_percentage_24h_in_currency,price_change_percentage_30d_in_currency
interest-bearing-eth,ibeth,Interest Bearing ETH,https://assets.coingecko.com/coins/images/13131/large/7675.png?1605535879,1918.142331268,0.0,,143087.0,61.77,,,,,,,0.0,74.5966454475429,,5234.95,-63.35892,2021-11-11T23:28:39.287Z,987.6,94.2217,2022-06-18T20:57:57.943Z,,2023-07-21T06:54:43.075Z,-8.00217602612535,,-3.633483089051897
interest-protocol-token,ipt,Interest Protocol Token,https://assets.coingecko.com/coins/images/27000/large/logo.white_%281%29.png?1661328083,0.058241778,0.0,,5824178.0,499.95,0.058618,0.058184,-1.8954219547028e-05,-0.03253,0.0,0.0,0.0,100000000.0,,0.298233,-80.47106,2022-09-02T13:40:02.808Z,0.01090668,434.00108,2023-08-14T19:40:37.492Z,,2023-08-16T03:45:21.907Z,,-0.03253343856267224,-15.660993302454829
international-stable-currency,isc,International Stable Currency,https://assets.coingecko.com/coins/images/31087/large/coin_flat.png?1690445353,1.564932421,0.0,,359924.0,933.61,1.58,1.55,-0.011355286782596565,-0.72038,0.0,0.0,0.0,230000.0,,1.61,-3.0883,2023-07-28T15:28:02.908Z,1.54,1.4944,2023-08-15T19:15:12.131Z,,2023-08-16T20:26:35.365Z,,-0.7203816107911505,
internet-money,im,Internet Money (ETH),https://assets.coingecko.com/coins/images/28930/large/IM_Circle_200.png?1682405962,1.4e-08,0.0,,142705.0,210.12,,,,,,,0.0,9846560365627.0,9846560365627.0,1.75308e-07,-91.73289,2023-03-22T08:21:10.726Z,1.1824e-08,22.57094,2023-05-31T05:17:13.323Z,,2023-08-10T02:57:12.990Z,,,-16.638461954258325
internet-money-bsc,im,Internet Money (BSC),https://assets.coingecko.com/coins/images/29449/large/IM_Circle_200.png?1682405944,7e-09,0.0,,,76.19,,,,,,,0.0,,,6.8315e-08,-90.0819,2023-03-17T01:29:36.526Z,6.655e-09,1.80565,2023-06-12T03:01:43.574Z,,2023-08-03T10:30:16.811Z,,,-2.3152788977717846
internet-of-energy-network,ioen,Internet of Energy Network,https://assets.coingecko.com/coins/images/19095/large/12799.png?1634422996,0.002472391,0.0,,2461323.0,16304.04,0.00253735,0.00237586,-8.929221871525e-06,-0.35986,0.0,0.0,0.0,110400000.0,1000000000.0,0.442968,-99.44504,2021-11-15T21:44:19.860Z,0.00139733,75.92743,2022-11-14T00:24:27.322Z,,2023-08-16T20:27:59.128Z,-61.83905728970298,-0.3598576525737745,-9.225614590414105
interstellar-domain-order,ido,Interstellar Domain Order,https://assets.coingecko.com/coins/images/20523/large/logo_-_2021-11-18T065417.612.png?1637189699,3.2219e-05,0.0,,676590.0,34.2,,,,,,,0.0,21000000000.0,,0.0054701,-99.41101,2022-05-31T09:25:02.302Z,3.121e-05,3.2349,2023-06-30T13:54:52.319Z,,2023-08-03T10:30:17.162Z,-90.31371445012456,,-1.2001115899926804
intexcoin,intx,INTEXCOIN,https://assets.coingecko.com/coins/images/11854/large/INTX.png?1595167044,3.4962e-05,0.0,,20977.0,226.44,4.379e-05,3.367e-05,-3.639738519541e-06,-9.42893,0.0,0.0,0.0,600000000.0,,0.058023,-99.93974,2022-01-07T12:56:53.903Z,9.97e-06,250.79703,2023-06-23T16:12:08.089Z,,2023-08-16T18:57:20.185Z,-61.2468846383275,-9.428933443250433,16.267889864976247
intoverse,tox,INTOverse,https://assets.coingecko.com/coins/images/31216/large/345ROn-D_400x400.jpg?1691469302,0.129428897,0.0,,,771402.0,0.131261,0.127061,-0.000714983247877443,-0.54938,0.0,0.0,0.0,,,0.136496,-5.17763,2023-08-10T23:04:48.919Z,0.110416,17.21916,2023-08-14T02:30:46.418Z,,2023-08-16T20:26:48.833Z,,-0.5493790756758818,
inu,inu,Inu.,https://assets.coingecko.com/coins/images/26259/large/inulogo_200x200.png?1656941363,0.0,0.0,,262776.0,85.35,,,,,,,0.0,1000000000000000.0,1000000000000000.0,1.522e-09,-82.72978,2022-10-29T18:09:28.630Z,2.53806e-10,3.53418,2023-07-07T01:28:38.808Z,,2023-08-10T11:00:32.144Z,-76.31914770017704,,-0.3597554726092164
inu-token-63736428-0d5c-4281-8038-3e62c35ac278,inu,Inu Token,https://assets.coingecko.com/coins/images/30755/large/0xc76d53f988820fe70e01eccb0248b312c2f1c7ca.png?1686810661,5e-09,0.0,,5.13146e-07,182336.0,5.548e-09,4.812e-09,-4.06105951e-10,-7.33022,0.0,0.0,0.0,100.0,100.0,3.0975e-08,-83.42623,2023-06-16T07:14:16.023Z,4.013e-09,27.93349,2023-07-17T17:32:21.314Z,,2023-08-16T20:27:22.395Z,,-7.330220016162621,22.13496199164244
invectai,invectai,InvectAI,https://assets.coingecko.com/coins/images/29333/large/Invect.jpeg?1678173073,3.9683e-05,0.0,,39683.0,35.03,,,,,,,0.0,1000000000.0,1000000000.0,0.00037438,-89.40045,2023-03-07T18:01:06.614Z,3.655e-05,8.56955,2023-04-03T02:00:49.592Z,,2023-05-23T10:30:28.341Z,,,0.0
inverse-ethereum-volatility-index-token,iethv,Inverse Ethereum Volatility Index Token,https://assets.coingecko.com/coins/images/16715/large/logo_-_2021-06-28T085526.083.png?1624841740,141.501991911,0.0,,357576.0,203.49,142.29,141.25,-0.5963834122654532,-0.4197,0.0,0.0,0.0,2527.0,,203.53,-30.47572,2022-04-04T20:34:58.440Z,6.43,2099.41472,2022-12-09T03:20:56.149Z,,2023-08-16T20:27:11.774Z,0.857571562448344,-0.4196975587559551,-1.6167960364111635
investdex,invest,InvestDex,https://assets.coingecko.com/coins/images/16382/large/FINAL_FINAL.png?1624330606,0.005298058,0.0,,264903.0,10.05,0.00541249,0.00519416,-0.000105217391839696,-1.94729,0.0,0.0,0.0,50000000.0,,0.259567,-97.95889,2021-12-06T23:27:04.594Z,0.00035812,1379.40181,2023-07-31T12:43:06.495Z,,2023-08-16T01:13:38.705Z,-27.54096783816881,-1.9472891965110297,-45.90098349674436
invictus-hyprion-fund,ihf,Invictus Hyperion Fund,https://assets.coingecko.com/coins/images/3747/large/ihp.png?1547038807,0.036982255,0.0,,4543351.0,3910.93,0.03701195,0.03594683,0.00102059,2.83801,0.0,0.0,0.0,122852180.0,,31.46,-99.88251,2021-10-02T05:35:25.831Z,0.00614613,501.38753,2020-03-21T06:09:24.428Z,"{'times': -0.630177450072489, 'currency': 'usd', 'percentage': -63.0177450072489}",2023-08-16T20:26:05.166Z,-44.604145685480105,2.838005875828098,117.52543660988668
invi-token,invi,INVI,https://assets.coingecko.com/coins/images/17363/large/INVI-Ticker.png?1627374966,1.321293497,0.0,,3963261972.0,19391.96,1.32,1.29,0.00504142,0.38301,0.0,0.0,0.0,3000000000.0,3000000000.0,3.0,-55.94515,2021-08-22T12:49:44.308Z,0.725913,82.01751,2022-06-25T01:13:25.818Z,,2023-08-16T20:27:12.125Z,-14.343977109001923,0.38301350897915026,0.6740828621519973
invoke,iv,Invoker,https://assets.coingecko.com/coins/images/23396/large/inv.png?1644132833,4.2e-07,0.0,,14.7,0.519125,,,,,,,0.0,1730980.0,35000000.0,0.571755,-99.99993,2022-03-04T08:09:40.979Z,1.08311e-07,287.65148,2022-12-28T11:01:39.645Z,,2023-06-19T02:30:17.632Z,-99.98038282571576,,0.0
invox-finance,invox,Invox Finance,https://assets.coingecko.com/coins/images/3200/large/invox.png?1547037651,-0.021535456,0.0,,-9992451.523666915,0.0,-0.0215354558699718,-0.0215354558699718,0.0,0.0,0.0,0.0,0.0,464000000.0,,0.04209972,-151.15344,2021-11-10T12:20:38.896Z,-0.0215354558699718,0.0,2021-11-10T13:34:27.630Z,,2023-08-16T20:27:37.621Z,0.0,0.0,0.0
inx-token-2,inx,INX Token,https://assets.coingecko.com/coins/images/29241/large/Tc8Z6xAG_400x400.jpg?1677573022,0.73,0.0,,146000000.0,17092.95,0.73,0.72,0.01,1.38889,0.0,0.0,0.0,200000000.0,,0.83,-12.04819,2023-08-06T12:05:32.327Z,0.22,231.81818,2023-03-14T09:23:54.175Z,,2023-08-16T20:26:48.292Z,,1.3888888888888902,1.3888888888888902
iobusd,iobusd,ioBUSD,https://assets.coingecko.com/coins/images/19254/large/io14nhfkywdfvl40evgsqnh43ev33q6he8yez8c8a.png?1634802175,0.9752512,0.0,,9261245622.0,790.84,1.004,0.960445,-0.022773916936797423,-2.2819,0.0,0.0,0.0,833103.0,9496266827.0,1.39,-29.62392,2021-11-03T17:45:43.305Z,0.821641,18.7624,2023-06-10T04:29:59.387Z,,2023-08-16T20:25:30.708Z,-2.787287494239905,-2.2818981750097995,-1.576661221027491
ioeth,ioeth,ioETH,https://assets.coingecko.com/coins/images/19342/large/io1qfvgvmk6lpxkpqwlzanqx4atyzs86ryqjnfuad.png?1635125493,1786.34328035,0.0,,16963592434826.0,8010.69,1841.77,1766.25,-43.85959202160211,-2.39643,0.0,0.0,0.0,480.0,9496266827.0,5989.02,-70.15626,2021-11-03T20:34:55.908Z,883.17,102.37775,2022-06-18T20:32:16.166Z,,2023-08-16T20:25:30.425Z,-5.0642568820157905,-2.3964333508426376,-4.621734271247937
ioex,ioex,ioeX,https://assets.coingecko.com/coins/images/4571/large/ioeX-_2019_logo-05.png?1556608989,0.005097279,0.0,,1019456.0,997.8,0.00580023,0.00509442,-0.000563828816235707,-9.95969,0.0,0.0,0.0,200000000.0,,1.22,-99.58403,2019-04-28T03:46:52.904Z,0.00168446,202.44058,2023-02-18T00:32:29.900Z,,2023-08-16T20:26:15.010Z,34.06200665145807,-9.959691292799208,-8.371762783318621
iotex-monster-go,mtgo,Iotex Monster Go,https://assets.coingecko.com/coins/images/24874/large/101.png?1649216224,0.000204809,0.0,,20481.0,0.207948,0.00020925,0.00020439,3.49069e-07,0.17073,0.0,0.0,0.0,100000000.0,,0.140459,-99.85419,2022-04-07T23:21:36.708Z,0.00020439,0.20418,2023-08-16T16:53:59.605Z,,2023-08-16T20:25:30.341Z,-95.92512734491136,0.17072724766185976,-28.426819448421735
iotexpad,tex,IoTeXPad,https://assets.coingecko.com/coins/images/20964/large/7gyi5TV8_400x400.jpg?1638152165,0.004264702,0.0,,426470.0,4.81,0.0043793,0.00424162,-7.945763751512e-05,-1.82907,0.0,0.0,0.0,100000000.0,100000000.0,0.273205,-98.43901,2022-04-04T13:07:15.720Z,0.00323548,31.81049,2023-06-10T22:37:51.430Z,,2023-08-16T06:06:18.515Z,-80.1569306951469,-1.8290679808202888,-3.2324053059836517
iotexshiba,ioshib,IoTexShiba,https://assets.coingecko.com/coins/images/20338/large/logoioshib200.png?1636941034,1.393e-06,0.0,,139265.0,111.55,1.55e-06,1.39e-06,-1.5776785295e-07,-10.17583,0.0,0.0,0.0,100000000000.0,100000000000.0,2.151e-05,-93.52243,2021-11-15T15:39:09.792Z,4.05703e-07,243.46189,2023-02-25T12:32:03.944Z,,2023-08-16T20:25:31.137Z,19.596685367731403,-10.17582854151544,-52.969031282855795
iouni,iouni,ioUNI,https://assets.coingecko.com/coins/images/19343/large/io1ahh04jn2zkqlug6feh7rpq75a75p3rj42hp4ch.png?1635125793,6.201890707,0.0,,58894808983.0,21.17,,,,,,,0.0,3015.0,9496266827.0,46.2,-86.57649,2021-11-03T20:34:59.783Z,3.32,86.85452,2022-06-18T20:32:16.665Z,,2023-08-15T07:00:12.998Z,-24.974244055232774,,8.47132736414903
iousdc,iousdc,Bridged USD Coin (IoTeX),https://assets.coingecko.com/coins/images/19346/large/io18v4l9dfr74xyu320pz4zsmgrz9d07vnvy20yrh.png?1635126498,0.993258814,0.0,,9432250728.0,3054.33,1.017,0.971947,-0.005247184863926503,-0.5255,0.0,0.0,0.0,607613.0,9496266827.0,1.32,-24.92803,2021-11-03T17:25:04.022Z,0.836274,18.83875,2023-06-10T04:29:58.797Z,,2023-08-16T20:25:30.952Z,-0.9103665298057194,-0.5255035892169498,0.15036004286390164
iousdt,iousdt,Bridged Tether (IoTeX),https://assets.coingecko.com/coins/images/19345/large/io1d77dcytfk5fsck089eg7669gfpqunrx35ue5ln.png?1635126321,0.991746963,0.0,,9417893787.0,16709.48,1.018,0.97887,-0.004501932791186714,-0.45189,0.0,0.0,0.0,2071468.0,9496266827.0,1.28,-22.60336,2021-11-03T17:24:06.495Z,0.842299,17.81264,2023-06-10T04:30:09.819Z,,2023-08-16T20:25:30.679Z,-1.0911829891344336,-0.4518883593804063,0.22842404534630323
iowbtc,iowbtc,ioWBTC,https://assets.coingecko.com/coins/images/19347/large/io1c7unwg8h8vph89xwqru4f7zfa4yy5002wxvlrm.png?1635126652,29246.540887903,0.0,,277732956038291.0,186.28,,,,,,,0.0,7.0,9496266827.0,83390.0,-64.92809,2021-11-10T23:54:22.380Z,15487.43,88.84056,2022-11-22T07:09:31.047Z,,2023-08-10T13:30:25.375Z,22.465180578575065,,-1.9081316775701624
iown,iown,iOWN,https://assets.coingecko.com/coins/images/8270/large/iOWN-Lion-Face.png?1585695262,0.010126585,0.0,,3542752.0,7064.68,0.01108383,0.01008579,-0.00071287270313309,-6.57665,0.0,0.0,0.0,350000000.0,,0.107034,-90.54276,2021-03-26T14:39:33.710Z,0.00134609,651.99325,2020-05-21T14:14:06.113Z,,2023-08-16T20:27:51.118Z,-64.95882651327095,-6.5766453045948285,-22.0319220132338
ipi-shorter,ipistr,Shorter Finance,https://assets.coingecko.com/coins/images/27002/large/box-1.png?1661329648,0.141670016,0.0,,2623813071.0,1096.35,0.141629,0.124529,0.00766166,5.7173,0.0,0.0,0.0,,18533333333.0,0.159557,-11.27142,2023-08-10T21:15:26.093Z,0.01008603,1303.65039,2022-10-17T16:49:51.095Z,,2023-08-16T20:27:39.494Z,,5.717298787762451,5.431345790416646
ipulse,pls,iPulse,https://assets.coingecko.com/coins/images/21902/large/Ipulse-con.png?1640234165,0.014983799,0.0,,314660.0,54.45,0.01500421,0.01495725,3.94e-06,0.02628,0.0,0.0,0.0,21000000.0,,0.259634,-94.22888,2021-12-23T08:34:07.706Z,0.00100046,1397.68716,2023-07-05T13:26:41.447Z,,2023-08-16T20:18:36.251Z,14.870412480989453,0.026276374091276145,-20.702763613661045
ipverse,ipv,IPVERSE,https://assets.coingecko.com/coins/images/25778/large/hhQtNx1X_400x400.jpeg?1653641581,0.002803503,0.0,,8598060.0,13300.27,0.00300856,0.00273069,-9.3484040819388e-05,-3.22694,0.0,0.0,0.0,3000000000.0,,2.32,-99.87627,2022-09-15T04:48:22.303Z,0.00273069,4.95581,2023-08-16T17:02:29.330Z,,2023-08-16T20:26:55.599Z,-99.78055741956814,-3.2269400304736373,-31.687238487049115
ipx-token,ipx,Tachyon Protocol,https://assets.coingecko.com/coins/images/10335/large/krTP5zP.png?1578183719,0.000757157,0.0,,756818.0,333.48,0.00077932,0.00059037,0.00016463,27.78457,0.0,0.0,0.0,1000000000.0,,0.184649,-99.58994,2020-02-12T04:39:43.242Z,0.00049678,52.41482,2022-11-29T10:41:13.916Z,,2023-08-16T20:27:11.029Z,-71.23235536109351,27.784572657915795,-8.167442521228466
irena-green-energy,irena,Irena Coin Apps,https://assets.coingecko.com/coins/images/24507/large/Irena_coin_apps.png?1683517703,6.892e-06,0.0,,1271530.0,173807.0,7.72e-06,6.68e-06,-8.26184941277e-07,-10.70401,0.0,0.0,0.0,184486271710.07196,,0.00025805,-97.32912,2022-04-08T10:40:46.837Z,1.52309e-07,4425.19493,2022-07-21T13:01:56.845Z,,2023-08-16T20:13:29.536Z,-37.53573990155128,-10.704012705803502,12.130620375062984
iris-token-2,iris,Iris,https://assets.coingecko.com/coins/images/18361/large/hermes.PNG?1631609306,0.006423464,0.0,,4639.79,1.55,0.00663912,0.00620996,-0.000215658218416554,-3.24829,0.0,0.0,0.0,722318.0,,4.12,-99.8442,2022-02-09T16:28:45.805Z,0.00423039,51.87518,2022-11-10T00:45:02.327Z,,2023-08-16T20:27:12.653Z,-28.817980961958796,-3.248294156123706,-19.175460309817762
iron-bsc,iron,Iron BSC,https://assets.coingecko.com/coins/images/16409/large/qBa5_yCL_400x400.jpg?1623927990,0.010233158,0.0,,4275.43,5.35,,,,,,,0.0,417801.958309148,,1.96,-99.47882,2022-09-22T19:07:37.615Z,0.00993242,3.02783,2023-01-31T23:04:01.090Z,,2023-08-08T22:46:09.884Z,-98.20788852675898,,-1.711026739167249
iron-finance,ice,Iron Finance,https://assets.coingecko.com/coins/images/17024/large/ice_logo.jpg?1626104736,1.4667e-05,0.0,,,43.91,1.474e-05,1.454e-05,1.08748e-07,0.74697,0.0,0.0,0.0,,,28.7,-99.99995,2021-07-12T16:57:10.127Z,1.454e-05,0.95919,2023-08-16T09:29:21.333Z,,2023-08-16T20:25:26.198Z,-82.9698254659309,0.7469660772893749,-17.06989346488436
iron-fish,iron,Iron Fish,https://assets.coingecko.com/coins/images/29982/large/kxDDjheA_400x400.jpg?1682408069,0.707194548,0.0,,,235215.0,0.746043,0.70025,-0.03884824127014663,-5.20724,0.0,0.0,0.0,,,17.0,-95.84028,2023-04-25T09:58:46.673Z,0.632285,11.84821,2023-07-25T08:10:44.141Z,,2023-08-16T20:27:46.804Z,,-5.207240364330778,-7.225641630002184
iron-stablecoin,iron,Iron,https://assets.coingecko.com/coins/images/14588/large/logo_-_2021-03-31T123525.615.png?1617165339,9.9497e-05,0.0,,4051.63,1.6,9.962e-05,9.883e-05,3.25654e-07,0.32838,0.0,0.0,0.0,40721198.0,,1.21,-99.99181,2022-09-29T21:24:25.486Z,3.85e-05,158.44868,2022-12-22T19:09:14.059Z,,2023-08-16T20:27:12.810Z,-99.98956336633059,0.328375571512602,-34.04425852402896
iron-titanium-token,titan,IRON Titanium,https://assets.coingecko.com/coins/images/16031/large/titan.png?1636080284,3e-08,0.0,,1040340.0,76.68,3.025e-08,2.8908e-08,-1.76915396e-10,-0.59177,0.0,0.0,0.0,35005725274582.6,,64.19,-100.0,2021-06-16T06:04:42.582Z,1.5109e-08,96.83097,2021-06-17T03:07:15.743Z,,2023-08-16T20:27:10.718Z,-36.8095440114731,-0.5917690883416205,11.446353694604891
isengard-nft-marketplace,iset-84e55e,Isengard NFT Marketplace,https://assets.coingecko.com/coins/images/23394/large/DoBnk_qx_400x400.jpg?1644116634,0.0007062,0.0,,353102.0,481.96,0.0007508,0.0006862,-4.4488579242019e-05,-5.92637,0.0,0.0,0.0,500000000.0,500000000.0,0.167432,-99.57822,2022-02-06T10:39:14.037Z,0.0006862,2.91542,2023-08-16T12:54:16.118Z,,2023-08-16T20:26:23.858Z,-91.60496389626655,-5.926366798127888,-34.232769078314206
ishares-msci-world-etf-tokenized-stock-defichain,durth,iShares MSCI World ETF Tokenized Stock Defichain,https://assets.coingecko.com/coins/images/24366/large/urth.JPG?1647440695,41.943246718,0.0,,,1587.78,42.65,41.86,-0.5330314767580617,-1.25489,0.0,0.0,0.0,,,151.23,-72.26554,2022-03-31T19:50:34.573Z,37.52,11.77616,2023-05-16T22:27:53.563Z,,2023-08-16T20:26:31.748Z,-48.62373828437494,-1.254892140781972,-27.99993911791499
isiklar-coin,isikc,Isiklar Coin,https://assets.coingecko.com/coins/images/10992/large/logo_%2866%29.png?1586940186,0.532929977,0.0,,53311583.0,74312.0,0.533971,0.532002,-7.351518106824e-05,-0.01379,0.0,0.0,0.0,100000000.0,,1.65,-67.6322,2021-11-26T13:34:35.156Z,0.204584,160.4525,2021-04-28T20:27:41.646Z,,2023-08-16T20:27:07.112Z,138.13634569267944,-0.013792626519684475,-6.804230945381967
islamicoin,islami,ISLAMICOIN,https://assets.coingecko.com/coins/images/24749/large/3100-x-3100-px-e1632233028219.png?1648786180,0.000646013,0.0,,12914607.0,608304.0,0.00074587,0.00064573,-6.5978423516915e-05,-9.26674,0.0,0.0,0.0,20000000000.0,,0.00697067,-90.73191,2022-05-05T03:32:07.244Z,0.00012004,438.18288,2023-07-16T17:15:02.190Z,,2023-08-16T20:27:48.269Z,-36.09315043725194,-9.266740448776567,38.24364179938591
istable,i-stable,iStable,https://assets.coingecko.com/coins/images/28843/large/I-STABLE-05.png?1674800723,0.000156984,0.0,,15698.35,0.867538,,,,,,,0.0,100000000.0,100000000.0,0.00229482,-93.15922,2023-01-27T12:41:24.442Z,0.00015278,2.75362,2023-05-12T19:30:49.821Z,,2023-05-16T23:30:28.270Z,,,0.0
istanbul-wild-cats-fan-token,iwft,İstanbul Wild Cats Fan Token,https://assets.coingecko.com/coins/images/26022/large/a8708129-4ea6-40aa-827f-d6f84869016a.png?1655283547,0.000485767,0.0,,195621.0,38.2,0.00048905,0.00048905,-3.285906884085e-06,-0.67189,0.0,0.0,0.0,383340000.0,400000000.0,0.00915913,-94.59838,2022-06-28T07:38:30.762Z,0.00048372,2.27852,2023-08-14T04:53:54.599Z,,2023-08-16T20:27:56.218Z,-85.04149067645909,-0.6718921139024214,-28.816782653362168
istep,istep,iSTEP,https://assets.coingecko.com/coins/images/25888/large/ISTEP.png?1654420630,1.878e-06,0.0,,563.32,0.04899975,1.88e-06,1.87e-06,-9.22355771e-10,-0.0491,0.0,0.0,0.0,300000000.0,300000000.0,0.103798,-99.99819,2022-06-05T09:28:57.103Z,9.99161e-07,87.93195,2023-07-25T09:44:11.866Z,,2023-08-16T15:31:02.429Z,-99.83978126681635,-0.049096336042095054,-47.49645046717054
italian-national-football-team-fan-token,ita,Italian National Football Team Fan Token,https://assets.coingecko.com/coins/images/27992/large/Asset_6_4x.png?1666875917,1.561211929,0.0,,46728440.0,233494.0,1.67,1.53,-0.10555699914749983,-6.33303,0.0,0.0,0.0,30000000.0,30000000.0,3.76,-58.57702,2023-08-03T11:03:06.356Z,0.709161,119.64193,2022-12-30T18:32:32.871Z,,2023-08-16T20:27:23.227Z,,-6.333031372515613,13.233276415124026
itam-games,itam,ITAM Games,https://assets.coingecko.com/coins/images/11063/large/ITAMGames.png?1587735926,0.013831046,0.0,,6935310.0,2.34,0.01385826,0.01376812,-1.9720664025431e-05,-0.14238,0.0,0.0,0.0,501430609.471913,,0.784934,-98.23794,2022-02-11T17:24:20.750Z,0.00068852,1908.82007,2021-06-28T03:34:38.542Z,,2023-08-16T19:30:08.125Z,-53.76332023855493,-0.1423795861346852,-5.016585263716751
itc,itc,ITC,https://assets.coingecko.com/coins/images/15943/large/73Gfsv9M_400x400.jpg?1622460540,0.002404237,0.0,,865525.0,18.04,0.00288855,0.00240325,-0.000470939608362717,-16.3795,0.0,0.0,0.0,360000000.0,,0.064502,-96.27261,2021-10-26T11:08:56.088Z,0.00037316,544.28354,2023-07-01T10:31:24.701Z,,2023-08-16T20:26:26.860Z,-22.001058259868657,-16.379499141191463,27.74006849276342
iteller,itlr,iTeller,https://assets.coingecko.com/coins/images/30094/large/logo_200x200.png?1683023335,0.000964225,0.0,,9642261.0,43322.0,0.0010436,0.00096118,-7.9374956157498e-05,-7.60588,0.0,0.0,0.0,10000000000.0,10000000000.0,0.00208967,-53.85742,2023-05-05T10:20:40.399Z,0.00090766,6.23248,2023-08-01T17:18:28.220Z,,2023-08-16T20:27:47.807Z,,-7.605879835963599,-5.114643576759236
itemverse,item,ITEMVERSE,https://assets.coingecko.com/coins/images/26716/large/%ED%86%A0%ED%81%B0%ED%8B%B0%EC%BB%A4%28%EC%8B%AC%EB%B2%8C%29.jpg?1659857195,0.000179904,0.0,,899125.0,2659.31,0.00021996,0.0001798,-2.9817550471389e-05,-14.21769,0.0,0.0,0.0,5000000000.0,,0.192425,-99.90655,2022-08-08T01:21:41.161Z,0.00012982,38.52029,2023-06-16T12:59:40.610Z,,2023-08-16T20:26:44.007Z,-99.87620548214416,-14.217688997960273,-33.430609049072324
itsbloc,itsb,ITSBLOC,https://assets.coingecko.com/coins/images/27268/large/ezgif-2-1826f94a8a.jpeg?1663135869,0.001915977,0.0,,1915136.0,10850.13,0.00210458,0.00180373,-0.00018722998107881,-8.90212,0.0,0.0,0.0,1000000000.0,1000000000.0,0.732718,-99.73863,2022-09-19T08:54:01.235Z,0.00180373,6.1767,2023-08-16T12:29:56.294Z,,2023-08-16T20:26:43.911Z,,-8.902118444415082,-26.348486464258357
iusd,iusd,iUSD,https://assets.coingecko.com/coins/images/28494/large/iUSD_for_CMC.png?1671107204,1.011590929,0.0,,,440113.0,1.025,0.978607,0.00990522,0.98886,0.0,0.0,0.0,,,1.15,-11.76606,2023-01-20T23:06:34.380Z,0.124695,711.28178,2023-03-01T02:37:48.032Z,,2023-08-16T20:26:50.029Z,,0.9888550594006131,0.8959066523714994
i-will-poop-it-nft,shit,I will poop it NFT,https://assets.coingecko.com/coins/images/25945/large/PCNoOl8.png?1654833800,5e-09,0.0,,496125.0,24480.0,4.999e-09,4.873e-09,6.8438e-11,1.39856,0.0,0.0,0.0,100000000000000.0,100000000000000.0,8.74532e-07,-99.4327,2022-06-14T15:19:03.994Z,4.689e-09,5.8002,2023-06-10T14:09:43.293Z,,2023-08-16T20:26:57.084Z,-93.15894206437662,1.3985559666938685,-20.102545745502194
ixirswap,ixir,Ixirswap,https://assets.coingecko.com/coins/images/23884/large/CMC_CG_%282%29.png?1645601643,0.001575366,0.0,,157537.0,10.13,,,,,,,0.0,100000000.0,,0.061203,-97.42598,2022-02-23T07:40:29.558Z,0.00137922,14.22142,2023-07-09T22:17:08.107Z,,2023-07-29T20:30:36.059Z,-67.39547708652401,,-1.2178310537539148
iykyk,iykyk,IYKYK,https://assets.coingecko.com/coins/images/30022/large/iykyk200.png?1682566426,0.0,0.0,,114787.0,38.93,,,,,,,0.0,420420420420420.0,420420420420420.0,4.059e-09,-93.27288,2023-05-03T03:54:44.944Z,1.68832e-10,61.71712,2023-06-17T22:00:28.267Z,,2023-08-10T12:30:08.365Z,,,-15.082552051197744
